snapshot_date,N,coverage,tail_mass,observed_support,observed_mass_top1m,total_supply_btc,cr_lower,cr_upper,cr_exact,nc_lower,nc_upper,nc_exact,hhi_lower,hhi_upper,hhi_upper_safe,hhi_tail_exact,hill2_lower,hill2_upper,positive_address_count,omitted_positive_count,gini_lower_count_aware,gini_upper_count_aware
2025-09-23,18988,0.6088273649710915,0.39117263502890853,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005643382914186945,0.0005663014838788062,0.15358036868687838,1.963192460111761e-06,1765.843863149773,1771.986794456375,55000000,54981012,0.608618074884851,0.9991013196480011
2025-09-23,21336,0.6203657138351413,0.3796342861648587,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005643950264831025,0.0005661667033571759,0.14468658625838493,1.7716768740734186e-06,1766.2642364348526,1771.8086678248558,55000000,54978664,0.6201357472555092,0.9990612653052662
2025-09-23,23974,0.631441234800037,0.368558765199963,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005644417066372965,0.0005658290914592113,0.13640000511235875,1.387384821914787e-06,1767.3181091150852,1771.6621366581405,55000000,54976026,0.6311887821086536,0.9989308117445899
2025-09-23,26938,0.6415239987791858,0.35847600122081424,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005644761445945756,0.0005655590675043914,0.12906951959585977,1.0829229098157861e-06,1768.1619082028692,1771.5540498495843,55000000,54973062,0.6412473090806221,0.9987743073847658
2025-09-23,30000,0.6500248958894412,0.34997510411055877,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005644998236729739,0.0005653837470584135,0.12304707332086942,8.839233854396705e-07,1768.7101994049422,1771.4797384583776,55000000,54970000,0.6497241009730965,0.9986265836187533
2025-09-23,30270,0.6507045257059212,0.3492954742940788,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005645015344052063,0.0005653791947594195,0.12257182989673068,8.776603542132081e-07,1768.7244406393847,1771.4743699566056,55000000,54969730,0.6504016420255258,0.9986220219664804
2025-09-23,34013,0.6600976414338431,0.3399023585661569,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005645251065735103,0.0005653780490392216,0.11609813846540981,8.529424657113192e-07,1768.7280249018434,1771.400400718553,55000000,54965987,0.6597658170116729,0.9986208687617762
2025-09-23,38218,0.670649566135636,0.329350433864364,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005645515853166146,0.0005653780490306091,0.10903625987196143,8.264637139945281e-07,1768.728024928787,1771.3173180430892,55000000,54961782,0.6702852291310676,0.9986208686712778
2025-09-23,42944,0.682508874603831,0.31749112539616897,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.000564581344774216,0.0005653780490248013,0.10136519605010011,7.967042505853456e-07,1768.7280249469559,1771.2239507309864,55000000,54957056,0.6821079967047179,0.9986208685880699
2025-09-23,48255,0.6958361670633322,0.3041638329366678,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005646147879530864,0.0005653780490245527,0.09308025205467825,7.632610714663329e-07,1768.7280249477335,1771.1190378582319,55000000,54951745,0.6953942251166851,0.9986208685880698
2025-09-23,54222,0.7108096083721838,0.28919039162781623,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005646523619341927,0.0005653780490216511,0.08419573497178391,7.256870874583386e-07,1768.7280249568112,1771.0011812835467,55000000,54945778,0.7103215302618969,0.9986208685158816
2025-09-23,60927,0.7276349680124173,0.27236503198758266,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005646945830718824,0.0005653780490161423,0.07474740523266882,6.834659442599631e-07,1768.7280249740445,1770.8687669006838,55000000,54939073,0.7270950476071302,0.9986208684562484
2025-09-23,68460,0.7464367522933616,0.2535632477066384,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.000564741519555991,0.0005653396268361327,0.06485906210709405,5.981072801416792e-07,1768.8482330460383,1770.7215874374108,55000000,54931540,0.745838712052236,0.9985907594593019
2025-09-23,76926,0.7632202377354265,0.23677976226457353,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005647751127031088,0.0005651696513323227,0.056629430930771066,3.9453862921390233e-07,1769.3802164405229,1770.6162639033998,55000000,54923074,0.7625624221340481,0.9983992517388109
2025-09-23,86438,0.7769906124798743,0.22300938752012567,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005647951742813884,0.0005650751888328115,0.05029798209638297,2.800145514232241e-07,1769.6760002249355,1770.5533714453923,55000000,54913562,0.7762726958500938,0.9982114470895166
2025-09-23,97127,0.7892643956399783,0.2107356043600217,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005648093421354517,0.0005650221128135675,0.04497430428711905,2.127706781157954e-07,1769.842236829333,1770.508958331255,55000000,54902873,0.7884839477911639,0.9980476823693266
2025-09-23,100000,0.7921502467857392,0.2078497532142608,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005648122409021152,0.0005650208698544084,0.043766332152131236,2.086289522931635e-07,1769.8461302105084,1770.4998716083155,55000000,54900000,0.7913536947105106,0.9980429915066847
2025-09-23,109137,0.8006203895683479,0.1993796104316521,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005648201177593784,0.0005649876667640036,0.04031704917363673,1.6754900462520577e-07,1769.9501401996124,1770.4751806061104,55000000,54890863,0.7997739533625857,0.9978978558551974
2025-09-23,122633,0.8107061826047323,0.18929381739526774,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005648276842536685,0.0005649534664196998,0.03639697698832664,1.257821660313079e-07,1770.057286907781,1770.451463124269,55000000,54877367,0.8097908972318713,0.9976821940560487
2025-09-23,137797,0.8197193146569037,0.18028068534309627,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005648330626455198,0.0005649293991013494,0.03306595857042201,9.63364558296237e-08,1770.1326955027137,1770.4346047242352,55000000,54862203,0.8187318326218754,0.9974549980565764
2025-09-23,154836,0.828347044909124,0.17165295509087597,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005648374325346177,0.0005649235592884035,0.0300295744239649,8.612675378577263e-08,1770.1509939851564,1770.420907680746,55000000,54845164,0.8272821150277364,0.9973841235147941
2025-09-23,173982,0.8370674417641013,0.1629325582358987,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005648414179876758,0.0005649081051906019,0.027111859951282194,6.668720292614897e-08,1770.1994197137542,1770.4084158039184,55000000,54826018,0.8359183103295478,0.9971561791530361
2025-09-23,195496,0.8451305417605084,0.1548694582394916,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005648444491837806,0.0005648975450357682,0.024549393544577414,5.3095851987611144e-08,1770.2325116967572,1770.3989150376426,55000000,54804504,0.8438922707942371,0.9969392887112558
2025-09-23,219670,0.8526104644058369,0.14738953559416312,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005648467697890402,0.0005648884778384208,0.022288521972452117,4.170804938067464e-08,1770.2609262390326,1770.3916415658737,55000000,54780330,0.8512776332029491,0.9966827142425803
2025-09-23,246834,0.8596716556527421,0.14032834434725794,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005648486081494678,0.0005648838217712926,0.020256892835392067,3.521362182480929e-08,1770.2755176530354,1770.3858796362374,55000000,54753166,0.8582379013768715,0.9965096689731777
