budget,observed_count,total_supply_btc,coverage,omitted_mass,largest_share,omitted_share_cap,cr_capping_lower,cr_capping_upper,cr_merge_lower,cr_merge_upper,cr_shift_lower,cr_shift_upper,nc_capping_lower,nc_capping_upper,nc_merge_lower,nc_merge_upper,nc_shift_lower,nc_shift_upper,hhi_capping_lower,hhi_capping_upper,hhi_merge_lower,hhi_merge_upper,hhi_shift_lower,hhi_shift_upper
0.12077294685990338,1000000,19925284.0,0.93136079343513,0.06863920656487005,0.012476488638054544,5.017745292865086e-08,0.5391232365565756,0.5391232365565756,0.5391232365565756,0.6598961834164789,0.4183502896966722,0.6598961834164789,7396.0,7396.0,2485.0,7396.0,2485.0,21424.0,0.0005648574521067787,0.0005648608962468386,0.0005648574521067787,0.018164601969583416,4.6321139510642736e-05,0.018164601969583416
0.12560386473429952,1000000,19925284.0,0.93136079343513,0.06863920656487005,0.012476488638054544,5.017745292865086e-08,0.5391232365565756,0.5391232365565756,0.5391232365565756,0.6647271012908751,0.4135193718222761,0.6647271012908751,7396.0,7396.0,2381.0,7396.0,2381.0,22512.0,0.0005648574521067787,0.0005648608962468386,0.0005648574521067787,0.019475373063485967,4.351368560692103e-05,0.019475373063485967
0.13043478260869565,1000000,19925284.0,0.93136079343513,0.06863920656487005,0.012476488638054544,5.017745292865086e-08,0.5391232365565756,0.5391232365565756,0.5391232365565756,0.6695580191652712,0.40868845394788,0.6695580191652712,7396.0,7396.0,2281.0,7396.0,2281.0,23710.0,0.0005648574521067787,0.0005648608962468386,0.0005648574521067787,0.02083281957547788,4.09512372720766e-05,0.02083281957547788
0.13526570048309178,1000000,19925284.0,0.93136079343513,0.06863920656487005,0.012476488638054544,5.017745292865086e-08,0.5391232365565756,0.5391232365565756,0.5391232365565756,0.6743889370396674,0.4038575360734838,0.6743889370396674,7396.0,7396.0,2185.0,7396.0,2185.0,25026.0,0.0005648574521067787,0.0005648608962468386,0.0005648574521067787,0.02223694152770172,3.8605945907905396e-05,0.02223694152770172
0.1400966183574879,1000000,19925284.0,0.93136079343513,0.06863920656487005,0.012476488638054544,5.017745292865086e-08,0.5391232365565756,0.5391232365565756,0.5391232365565756,0.6792198549140634,0.39902661819908775,0.6792198549140634,7396.0,7396.0,2089.0,7396.0,2089.0,26475.0,0.0005648574521067787,0.0005648608962468386,0.0005648574521067787,0.02368773887582079,3.6439907143601076e-05,0.02368773887582079
0.14492753623188406,1000000,19925284.0,0.93136079343513,0.06863920656487005,0.012476488638054544,5.017745292865086e-08,0.5391232365565756,0.5391232365565756,0.5391232365565756,0.6840507727884596,0.3941957003246916,0.6840507727884596,7396.0,7396.0,1992.0,7396.0,1992.0,28091.0,0.0005648574521067787,0.0005648608962468386,0.0005648574521067787,0.025185211718752355,3.4426831472697855e-05,0.025185211718752355
0.1497584541062802,1000000,19925284.0,0.93136079343513,0.06863920656487005,0.012476488638054544,5.017745292865086e-08,0.5391232365565756,0.5391232365565756,0.5391232365565756,0.6888816906628558,0.38936478245029543,0.6888816906628558,7396.0,7396.0,1896.0,7396.0,1896.0,29895.0,0.0005648574521067787,0.0005648608962468386,0.0005648574521067787,0.026729359953088522,3.255207994662481e-05,0.026729359953088522
0.15458937198067632,1000000,19925284.0,0.93136079343513,0.06863920656487005,0.012476488638054544,5.017745292865086e-08,0.5391232365565756,0.5391232365565756,0.5391232365565756,0.6937126085372519,0.3845338645758993,0.6937126085372519,7396.0,7396.0,1800.0,7396.0,1800.0,31818.0,0.0005648574521067787,0.0005648608962468386,0.0005648574521067787,0.02832018356031226,3.08086919094285e-05,0.02832018356031226
0.15942028985507245,1000000,19925284.0,0.93136079343513,0.06863920656487005,0.012476488638054544,5.017745292865086e-08,0.5391232365565756,0.5391232365565756,0.5391232365565756,0.698543526411648,0.3797029467015032,0.698543526411648,7396.0,7396.0,1704.0,7396.0,1704.0,33744.0,0.0005648574521067787,0.0005648608962468386,0.0005648574521067787,0.02995768250007358,2.918742114994919e-05,0.02995768250007358
0.16425120772946858,1000000,19925284.0,0.93136079343513,0.06863920656487005,0.012476488638054544,5.017745292865086e-08,0.5391232365565756,0.5391232365565756,0.5391232365565756,0.7033744442860441,0.374872028827107,0.7033744442860441,7396.0,7396.0,1609.0,7396.0,1609.0,35669.0,0.0005648574521067787,0.0005648608962468386,0.0005648574521067787,0.03164185676229386,2.7677366841280168e-05,0.03164185676229386
